OID_,Log_ID_txt,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,PCT80,PCT70,PCT60,PCT50,PCT40,PCT30,PCT20,PCT10
1,10792428,1,4920.000000000000000,20.716639680292744,20.479999542236328,25.420000076293945,4.940000534057617,21.150723562783384,0.788198738338942,104061.559928894246696,20.840000152587891,21.879999160766602,21.309999465942383,21.079999923706055,20.920000076293945,20.840000152587891,20.809999465942383,20.770000457763672,20.739999771118164,20.690000534057617
2,2331257,2,3718.000000000000000,15.655379335635857,21.350000381469727,29.700000762939453,8.350000381469727,23.738606767926303,2.028787866100343,88260.139963149995310,23.095000267028809,26.639999389648438,25.889999389648438,25.059999465942383,24.069999694824219,23.095000267028809,22.399999618530273,22.030000686645508,21.790000915527344,21.590000152587891
3,10862876,3,10785.000000000000000,45.412390030885618,21.090000152587891,40.380001068115234,19.290000915527344,25.356931856886813,4.324798612792911,273474.510076524282340,23.989999771118164,31.426000213623052,27.370000839233398,25.790000915527344,24.719999313354492,23.989999771118164,23.340000152587891,22.809999465942383,22.020000457763672,21.629999160766602
4,10862886,4,17845.000000000000000,75.139925832281307,20.530000686645508,25.870000839233398,5.340000152587891,21.503334831864105,0.972185692610460,383727.010074614954647,21.159999847412109,23.120000839233398,22.149999618530273,21.520000457763672,21.309999465942383,21.159999847412109,21.010000228881836,20.850000381469727,20.770000457763672,20.690000534057617
5,10862878,5,15536.000000000000000,65.417421559558548,20.479999542236328,36.549999237060547,16.069999694824219,22.857443999802225,2.872450327223180,355113.249980927386787,21.430000305175781,26.935000419616699,24.930000305175781,23.299999237060547,22.180000305175781,21.430000305175781,21.149999618530273,20.879999160766602,20.780000686645508,20.709999084472656
6,10360382,6,6747.000000000000000,28.409586976206327,21.149999618530273,26.690000534057617,5.540000915527344,22.610772193511782,1.027487749471260,152554.879989623994334,22.360000610351562,24.049999237060547,23.219999313354492,22.940000534057617,22.629999160766602,22.360000610351562,22.090000152587891,21.909999847412109,21.750000000000000,21.629999160766602
7,10360378,7,10777.000000000000000,45.378704437909533,22.620000839233398,35.439998626708984,12.819997787475586,26.038281529138025,2.499078763203987,280614.560039520496503,25.340000152587891,29.719999313354492,28.229999542236328,26.969999313354492,26.079999923706055,25.340000152587891,24.739999771118164,24.340000152587891,23.850000381469727,23.420000076293945
8,10524511,8,11672.000000000000000,49.147280152109126,21.200000762939453,32.630001068115234,11.430000305175781,24.522875246240279,2.856131400277965,286230.999874116561841,23.974999427795410,28.559999465942383,27.409999847412109,26.670000076293945,25.719999313354492,23.974999427795410,22.340000152587891,21.889999389648438,21.639999389648438,21.420000076293945
9,10360379,9,7282.000000000000000,30.662311006482064,20.840000152587891,32.990001678466797,12.150001525878906,23.085613835352362,1.925849457895747,168109.439949035906466,22.530000686645508,25.620000839233398,24.549999237060547,23.899999618530273,23.180000305175781,22.530000686645508,22.010000228881836,21.629999160766602,21.391999435424804,21.209999084472656
10,10862908,10,7865.000000000000000,33.117148594614314,20.659999847412109,42.099998474121094,21.439998626708984,26.469131588071896,3.671142253107930,208179.719940185459564,26.090000152587891,31.180000305175781,29.571999740600596,28.190000534057617,27.063999557495116,26.090000152587891,25.100000381469727,24.149999618530273,23.190000534057617,21.840000152587891
11,10862923,11,5792.000000000000000,24.388369314686091,22.059999465942383,36.240001678466797,14.180002212524414,25.593326998020402,2.883019906438409,148236.549972534179688,24.734999656677246,30.129999160766602,28.340000152587891,26.729999542236328,25.620000839233398,24.734999656677246,23.989999771118164,23.579999923706055,22.979999542236328,22.510000228881836
12,2331280a,12,3210.000000000000000,13.516344181654413,22.670000076293945,40.209999084472656,17.539999008178711,27.215538933418259,3.165418831945940,87361.879976272612112,26.680000305175781,31.801999282836910,29.600000381469727,28.469999313354492,27.743999862670897,26.680000305175781,25.750000000000000,25.069999694824219,24.329999923706055,23.579999923706055
13,10862915,16,13365.000000000000000,56.275993765673277,20.379999160766602,29.290000915527344,8.910001754760742,22.224674147503553,1.486127696053188,297032.769981384975836,21.790000915527344,24.309999465942383,23.430000305175781,22.760000228881836,22.229999542236328,21.790000915527344,21.399999618530273,21.139999389648438,20.930000305175781,20.780000686645508
14,10862879,17,14958.000000000000000,62.983637467036353,20.270000457763672,30.479999542236328,10.209999084472656,22.097459557573206,1.674201781020547,330533.800062180031091,21.610000610351562,24.440000534057617,23.319999694824219,22.619000816345213,22.090000152587891,21.610000610351562,21.229999542236328,20.840000152587891,20.610000610351562,20.520000457763672
15,10862875a,18,12375.000000000000000,52.107401634882663,21.579999923706055,40.799999237060547,19.219999313354492,24.238791909420176,2.262322834340020,299955.049879074678756,23.659999847412109,27.209999084472656,25.850000381469727,24.870000839233398,24.180000305175781,23.659999847412109,23.180000305175781,22.709999084472656,22.329999923706055,22.069999694824219
16,10872720,19,6148.000000000000000,25.887378202121909,22.399999618530273,29.420000076293945,7.020000457763672,24.927674030435476,1.189128612478308,153255.339939117315225,24.770000457763672,26.652999687194828,25.739999771118164,25.309999465942383,25.030000686645508,24.770000457763672,24.450000762939453,24.130999183654783,23.899999618530273,23.709999084472656
17,10862894,20,15283.000000000000000,64.352114681689841,19.889999389648438,29.530000686645508,9.640001296997070,21.823555574128196,1.915586768408990,333529.399839401245117,21.020000457763672,24.790000915527344,23.350000381469727,22.420000076293945,21.579999923706055,21.020000457763672,20.659999847412109,20.440000534057617,20.290000915527344,20.139999389648438
