OID_,ORIG_FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
313,313,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.437499761581421,0.069597320027069,139.499998092651367,17.449999809265137,17.500000000000000
314,314,8.000000000000000,2.879999999999032,17.399999618530273,17.600000381469727,0.200000762939453,17.487499952316284,0.078062772764690,139.899999618530273,17.500000000000000,17.600000381469727
315,315,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.411110772026909,0.056655988497873,156.699996948242188,17.399999618530273,17.500000000000000
316,316,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.047140631905657,156.599996566772461,17.399999618530273,17.419999694824220
317,317,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.377777311537002,0.078567719842762,156.399995803833008,17.399999618530273,17.500000000000000
318,318,9.000000000000000,3.239999999998911,17.299999237060547,17.600000381469727,0.300001144409180,17.466666539510090,0.081649969561500,157.199998855590820,17.500000000000000,17.520000076293947
319,319,9.000000000000000,3.239999999998911,17.399999618530273,17.600000381469727,0.200000762939453,17.466666539510090,0.066666920979818,157.199998855590820,17.500000000000000,17.520000076293947
320,320,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.387499570846558,0.059948122724477,139.099996566772461,17.399999618530273,17.429999732971190
321,321,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.412499666213989,0.059948122724477,139.299997329711914,17.399999618530273,17.500000000000000
322,322,8.000000000000000,2.879999999999032,17.399999618530273,17.600000381469727,0.200000762939453,17.462499856948853,0.069597320027069,139.699998855590820,17.449999809265137,17.530000114440917
323,323,8.000000000000000,2.879999999999032,17.399999618530273,17.500000000000000,0.100000381469727,17.449999809265137,0.050000190734863,139.599998474121094,17.449999809265137,17.500000000000000
324,324,9.000000000000000,3.239999999998911,17.399999618530273,17.500000000000000,0.100000381469727,17.433333079020183,0.047140631905657,156.899997711181641,17.399999618530273,17.500000000000000
325,325,8.000000000000000,2.879999999999032,17.399999618530273,17.500000000000000,0.100000381469727,17.412499666213989,0.033072017547561,139.299997329711914,17.399999618530273,17.429999732971190
326,326,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.433333079020180,0.066666920979816,156.899997711181612,17.399999618530273,17.500000000000000
327,327,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.388888465033638,0.056655988497873,156.499996185302734,17.399999618530273,17.419999694824220
328,328,12.000000000000000,4.319999999998548,17.299999237060547,17.500000000000000,0.200000762939453,17.391666253407799,0.064009792075952,208.699995040893583,17.399999618530273,17.489999961853027
329,329,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.388888465033638,0.031427087937105,156.499996185302734,17.399999618530273,17.399999618530273
330,330,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.366666158040363,0.047140631905657,156.299995422363281,17.399999618530273,17.399999618530273
331,331,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.387499570846558,0.059948122724477,139.099996566772461,17.399999618530273,17.429999732971190
332,332,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.050000190734863,139.199996948242188,17.399999618530273,17.429999732971190
333,333,9.000000000000000,3.239999999998911,17.399999618530273,17.500000000000000,0.100000381469727,17.466666539510090,0.047140631905657,157.199998855590820,17.500000000000000,17.500000000000000
334,334,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.388888465033638,0.031427087937105,156.499996185302734,17.399999618530273,17.399999618530273
335,335,8.000000000000000,2.879999999999032,17.299999237060547,17.399999618530273,0.100000381469727,17.374999523162842,0.043301435370459,138.999996185302734,17.399999618530273,17.399999618530273
336,336,8.000000000000000,2.879999999999032,17.299999237060547,17.399999618530273,0.100000381469727,17.349999427795410,0.050000190734863,138.799995422363281,17.349999427795410,17.399999618530273
337,337,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.050000190734864,139.199996948242188,17.399999618530273,17.429999732971190
